Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_BM,0.9236639804639805,0.056580104196918356,-,-,-
GPDM_geo_11_MCCV_BM,0.9303937617937617,0.05518015218376062,0.006729781329781193,-1.2930166364339484,0.20206861589030298
GPDM_50_MCCV_BM,0.9265315573315572,0.07467721504063705,0.002867576867576771,-0.27530624139795673,0.7842385983136598
GPDM_50_50_MCCV_BM,0.9364708846708848,0.0692578346340928,0.012806904206904335,-1.7671180027229156,0.08343604136773704
RNN_MCCV_BM,0.5338847566695729,0.21059157692985897,-0.38977922379440755,12.955339041824764,1.9148913062555526e-17
transformer_MCCV_BM,0.9032932897168192,0.08665704537928436,-0.020370690747161246,1.576393570809677,0.12137015271333229
VAE_MCCV_BM,0.8737078921078921,0.07895209337147839,-0.049956088356088335,4.218343335794781,0.00010581252052444617
