Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_BM,1.1392633342463911,0.12090887644450854,-,-,-
GPDM_geo_11_MCCV_BM,1.1008399579253583,0.07885763955163609,-0.038423376321032876,3.4174933764254063,0.0012801955884705384
GPDM_50_MCCV_BM,1.3785796432201405,0.21816042352627832,0.23931630897374934,-8.57499253129131,2.55757571874101e-11
GPDM_50_50_MCCV_BM,1.8818904127865657,0.2822507112487866,0.7426270785401745,-24.800480422050633,2.1689950002970232e-29
RNN_MCCV_BM,345.21070108769715,1536.9098900991937,344.07143775345077,-1.5671060563123602,0.1235258617821498
transformer_MCCV_BM,3.318404192774622,0.8968676357782976,2.179140858528231,-17.020869859386764,3.282061887394458e-22
VAE_MCCV_BM,1.328434400758881,0.24349798168944534,0.18917106651248994,-5.167689526617308,4.341896071816559e-06
