init,geometry,geo params,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
isomap:15,chebyshev_basis,5.0,10,0.22926162501897213,0.057993332031496266,0.8030678765678765,0.09486528724211171,0.9969822320958992,0.027340322327820164,4.507931286093542,4.49763686500208,21.0,0.2854822508886577,1.286934370405386,1.2830507011676924
isomap:15,legendre_basis,2.0,10,0.22893499419990748,0.0453614915219836,0.7551941946941947,0.09988973935633765,0.9789052500542654,0.022958534181321485,3.834802921964747,5.26421427646155,31.0,0.3031471849338189,1.1625097105695963,1.1379868589156423
isomap:15,legendre_basis,3.0,10,0.23976407242480474,0.05552552065671363,0.7781905316905318,0.0762556903895367,0.9854309046366154,0.01916382045600397,4.374775777819454,6.44635782324554,31.0,0.30810458706551486,1.3478884845292793,1.3282509686589643
isomap:15,legendre_basis,4.0,10,0.2501419211621713,0.05735880213669157,0.7841133572310043,0.09518454984264899,0.9808626662400604,0.025124607932919173,5.465630029137174,7.539653721523194,41.0,0.31901244744193036,1.7436040124071592,1.7102360804765535
isomap:15,legendre_basis,5.0,10,0.24896929835640685,0.06087873558150042,0.8148990453990453,0.0949618057170618,0.9939305997255202,0.027246873901406485,4.450892565897355,4.543663905740437,31.0,0.30552164683723476,1.3598440266285654,1.3515905889200963
umap:cosine,fourier_basis,2.0,10,0.1633841924321494,0.03583458739665752,0.8941978021978022,0.05438519454911415,0.8680430469451629,0.026189241549850185,2.5418221858449717,3.5601898889464083,21.0,0.1827159405117927,0.46443143130040476,0.40314647472310644
umap:cosine,fourier_basis,3.0,10,0.13891687190508062,0.020091101709390703,0.915085248085248,0.04863931779345395,0.8797805020616283,0.047137286858807685,1.4052636542282797,0.3200020220831057,11.0,0.15180757442626736,0.213329666777788,0.1876832813424022
umap:cosine,fourier_basis,4.0,10,0.1462347150180632,0.019534373154007512,0.893101121101121,0.05815527267172131,0.8743232383830535,0.021984827853255492,1.3140351929484195,0.17944883115868906,31.0,0.16373813845152013,0.2151576763531583,0.1881173563520663
umap:cosine,fourier_basis,5.0,10,0.1428984004331486,0.018340986041731427,0.8948407148407149,0.05187457116380508,0.891581735386854,0.030524247913006432,1.310108279224106,0.1982539043976978,21.0,0.15969143788745138,0.20921307489755214,0.1865305563827794
umap:cosine,laguerre_basis,2.0,10,0.17849310201145827,0.02472293153227915,0.9005636585636584,0.05117292786391112,0.8591779377243917,0.03436230233196836,3.5525471813234972,2.1649315609608246,31.0,0.1982015377970541,0.7041203144349072,0.6049646396660338
umap:cosine,laguerre_basis,3.0,10,0.15448975592468475,0.02524005796846018,0.9071811521811523,0.03764932458918877,0.8752383434648923,0.04195304867362969,1.63782358113265,0.37325230903302226,31.0,0.17029647888213087,0.2789155888970123,0.24411761799275594
umap:cosine,laguerre_basis,4.0,10,0.16415645517049507,0.020349920499282092,0.9026451326451326,0.04975354399421117,0.8755910570302007,0.03694350903281086,2.8828555332808667,2.177244512977478,21.0,0.18186156356867192,0.524280614825056,0.4590554177151142
umap:cosine,laguerre_basis,5.0,10,0.16120882624738744,0.027228799691130647,0.8923818403818403,0.04748857522822451,0.8822690172698303,0.03298241445813457,1.7209864971944406,0.6194820906175836,31.0,0.18065005242420437,0.31089630093952353,0.27429417390273886
umap:cosine,chebyshev_basis,2.0,10,0.1655809082467159,0.020974743493102882,0.9096762126762126,0.042756853601099036,0.8342155574431457,0.030457225729561742,6.378506453755435,4.622214576335677,1.0,0.18202180725335979,1.1610272722897832,0.9685470131599164
umap:cosine,chebyshev_basis,3.0,10,0.17446039999248192,0.03213357682907139,0.9250253080253081,0.04122106304591839,0.8705172643183834,0.0365088724647245,2.6125840313894093,1.1519397204391109,21.0,0.18860067771000788,0.4927351188943871,0.42893442773353524
umap:cosine,chebyshev_basis,4.0,10,0.17742357146531293,0.03233881139008293,0.9064244644244643,0.043135556013204505,0.8686617304920196,0.02718292692270909,3.1728552848288887,2.1854656335449265,11.0,0.19574005163019106,0.6210548572675313,0.5394865870444879
umap:cosine,chebyshev_basis,5.0,10,0.17172694064947774,0.027408665468238006,0.9293182373182374,0.04234705542522629,0.8804032396148254,0.03994645947225472,2.392243678147369,0.732612548359855,31.0,0.1847880884647605,0.44205813642676006,0.389189415408212
umap:cosine,legendre_basis,2.0,10,0.17778655964386178,0.030297158359451532,0.8941978021978022,0.05438519454911415,0.8807782765167567,0.04493580391025196,2.7053163878852726,1.1812318131865873,31.0,0.19882240730953427,0.5378775167732837,0.47375083220068565
umap:cosine,legendre_basis,3.0,10,0.1708817978701067,0.040401562525389546,0.9193276723276723,0.0463296498394672,0.8840556917222793,0.04044833955030454,2.9394759318219985,2.0936750861816917,11.0,0.18587692181335752,0.5463807379515239,0.4830310012334638
umap:cosine,legendre_basis,4.0,10,0.1851081184585465,0.04177950082411951,0.8892324342324341,0.0630930661522662,0.8683174271649724,0.03762767258812756,4.429815055697782,4.018696829014061,11.0,0.20816617942903504,0.9221376757218254,0.8007082140746631
umap:cosine,legendre_basis,5.0,10,0.17559151782281218,0.026501464339566207,0.9066206016206018,0.0427361473484623,0.8837379978302264,0.03027882077388886,2.816311558167662,1.364950672945227,11.0,0.19367695539781357,0.5454546480375851,0.48203899856392635
umap:euclidean,fourier_basis,2.0,10,0.15634106589845953,0.02131475550195508,0.9051840381840381,0.05136806259497015,0.885304972742597,0.034161108350479044,1.919518338939008,1.1399376609001908,11.0,0.17271743568535278,0.3315342852525533,0.29350895136874805
umap:euclidean,fourier_basis,3.0,10,0.151177624451402,0.02418614659212854,0.9202425352425351,0.048231054630170196,0.8823986997834542,0.03563640805969891,1.824883809401942,0.7680808412361445,11.0,0.16428019642838862,0.2997922706675371,0.26453630984216414
umap:euclidean,fourier_basis,4.0,10,0.14395518517810052,0.019557535047443387,0.9092050172050172,0.049429305876616286,0.8825607862877174,0.018047173353385647,1.38754317747964,0.18901312798513728,11.0,0.15833083018022984,0.2196908632012654,0.19389054096713615
umap:euclidean,fourier_basis,5.0,10,0.146360334437927,0.021113969904298244,0.8909316239316241,0.05216252206173316,0.8779581930973537,0.021196676927375563,1.3625329857374981,0.27643552505352365,21.0,0.1642778530994873,0.22383399367419055,0.19651688863995684
umap:euclidean,laguerre_basis,2.0,10,0.18210623507762463,0.030473475244115766,0.9123031413031413,0.04023233070168468,0.8966974188305372,0.032147721175490036,2.608719618054552,1.1074236068898693,11.0,0.19961154010442472,0.5207305406604958,0.4669377317164967
umap:euclidean,laguerre_basis,3.0,10,0.16596951836544327,0.017673183804232183,0.9061494061494061,0.04938224842578032,0.864208349948418,0.029492279533877053,2.0690369837884433,0.5779069851075619,21.0,0.18315910956749906,0.37896297161291526,0.32750296438914667
umap:euclidean,laguerre_basis,4.0,10,0.16814557025150162,0.02542204501780972,0.9140029970029971,0.05480786851770374,0.8784221691113959,0.025430504724755287,2.289310524609307,1.4242123988057036,31.0,0.18396610383428563,0.4211555376791987,0.36995236094143796
umap:euclidean,laguerre_basis,5.0,10,0.16151212831528344,0.017762621529164573,0.9048810078810078,0.050580898873723926,0.8643243383599442,0.018167196601651864,2.1470333004395243,0.6002636249738307,21.0,0.1784899085168139,0.3832237773780037,0.3312296378260416
umap:euclidean,chebyshev_basis,2.0,10,0.18276571108640355,0.03508847940597758,0.9195809745809745,0.04200369641476792,0.8845590455683535,0.02033582501934008,3.2478477693522096,1.800897405789843,31.0,0.1987489042709745,0.6455061853976803,0.5709883352638407
umap:euclidean,chebyshev_basis,3.0,10,0.17773378806151918,0.020169205848777745,0.908108336108336,0.0538559085973474,0.8687522741936407,0.028494755314223928,2.7271669118506474,1.4798966413790495,21.0,0.19571870557117738,0.533757577863954,0.4637031096373992
umap:euclidean,chebyshev_basis,4.0,10,0.16777610674520885,0.027126949523258437,0.9012302142302143,0.0546429782376709,0.8730680894917621,0.02809263728042086,2.5141675209436145,1.098579615414219,21.0,0.18616342871783853,0.46804604606989136,0.4086360672364133
umap:euclidean,chebyshev_basis,5.0,10,0.16465633799802515,0.029548120954509094,0.9161314241314242,0.038654457453238755,0.8717027316088523,0.029722745539726123,2.836969750792105,2.0153135668513302,11.0,0.17973004053881714,0.509888688317263,0.4444713624226128
umap:euclidean,legendre_basis,2.0,10,0.18174378625881693,0.03617381805231647,0.9126284826284827,0.052160552187192066,0.8943635433511972,0.029146552314207808,2.9729847569874424,1.9620763198234217,11.0,0.19914323267160408,0.5920497951898825,0.529507752666374
umap:euclidean,legendre_basis,3.0,10,0.18509234221388943,0.026071692757240215,0.9134979464979465,0.051702844445599666,0.8754264355761301,0.049408286671454214,3.321329509593737,1.7751077669527298,11.0,0.2026193303701154,0.6729655611723867,0.5891318424826326
umap:euclidean,legendre_basis,4.0,10,0.1682591951443807,0.025640805105435243,0.8967193917193917,0.04395056799138833,0.8835781981389659,0.03544226835019053,2.8693491469441597,1.3255240040378213,31.0,0.1876386266407782,0.5384007332854907,0.47571914979309177
umap:euclidean,legendre_basis,5.0,10,0.1647114137257182,0.028066254282652664,0.9115584415584415,0.047860725208555346,0.871402820154624,0.017752104893154506,2.637265799986422,1.311850466472645,21.0,0.18069210509873634,0.47653310910444957,0.4152522951706685
