Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.7282663226178282,3.0625953674316406,"[array([0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.4666666666666666,1.1501792266408606,3.0906573187188555,validation
0,0.5232385742381955,3.0625953674316406,"[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.4361111111111111,1.1365177197072796,3.6638444674990964,test
10,0.45568562005207436,0.2613651156425476,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8052108944448757,5.5105480063120735,validation
10,0.3535247589248876,0.2613651156425476,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8000093004781745,5.107301636098801,test
20,0.5399716225723288,0.17095470428466797,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8403488499733369,2.1879285252156957,validation
20,0.39594148928395045,0.17095470428466797,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8357098835909291,1.8413245780389207,test
30,0.49941525134405024,0.12764492630958557,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8740722756572007,2.4887339560351447,validation
30,0.38730007430539065,0.12764492630958557,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8766842664128554,2.3034396776292816,test
40,0.5384400051852977,0.10100016742944717,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8859538291933844,3.1013077596976095,validation
40,0.4211923617315277,0.10100016742944717,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8857449667969474,2.6404333201166246,test
50,0.49340257228052853,0.08477240055799484,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8896686901925107,3.5058588417979184,validation
50,0.38762537208101683,0.08477240055799484,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8853441170950929,2.9475390270135327,test
60,0.534270678443271,0.07253589481115341,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8830767791515859,3.0523316644456844,validation
60,0.4197752595025682,0.07253589481115341,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8850434557620581,2.4620673605183763,test
70,0.5234318157960183,0.06272834539413452,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.871423584566441,3.452292124516807,validation
70,0.3965644037890738,0.06272834539413452,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8791251809801656,2.8953466103601433,test
80,0.5280718055261485,0.055727798491716385,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8800554432974932,3.6527664405669884,validation
80,0.4126252969043125,0.055727798491716385,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8767457553218447,2.938788818716451,test
90,0.5295020751708233,0.05169535055756569,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.87003664162035,3.5847360435503606,validation
90,0.4078634585762019,0.05169535055756569,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8747335490397512,3.20442102333063,test
100,0.40172529919544997,0.046494416892528534,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 0, 2, 0, 4, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278279,0.8800491295766887,3.1137885642516596,test
