Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.45366566425570554,3.0432510375976562,"[array([0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 2],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.4666666666666666,1.2152494266177918,3.070469677241087,validation
0,0.4483927151859074,3.0432510375976562,"[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 2, 2,
       2, 2, 2], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.4666666666666666,1.1868998282607046,3.2173865762637304,test
10,0.46728937216138516,0.23975439369678497,"[array([0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7333333333333333,0.7883557328100798,5.021064380213017,validation
10,0.5943379224149583,0.23975439369678497,"[array([0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7333333333333333,0.7981837146098929,5.143039226985023,test
20,0.4477535784302039,0.15488357841968536,"[array([0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7847619047619048,0.8228181484977447,3.727518478517114,validation
20,0.5757598337827841,0.15488357841968536,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.868131868131868,0.8296120533254728,3.8984635186269925,test
30,0.5095579189645778,0.11790820956230164,"[array([0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8502164502164502,0.8148056061752291,2.2437749092122203,validation
30,0.642345611584719,0.11790820956230164,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.834920634920635,0.8284158664521497,2.41044430194938,test
40,0.473282488174325,0.09505302459001541,"[array([0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8502164502164502,0.8522447498695869,3.036971213913033,validation
40,0.5550686781286764,0.09505302459001541,"[array([0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9595959595959596,0.8462787181149719,3.086173489236,test
50,0.4527124354067828,0.07920950651168823,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.85814162660624,3.3327344716605976,validation
50,0.5534782642720024,0.07920950651168823,"[array([0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9191919191919191,0.8548831715188472,3.293372414887321,test
60,0.4618790254234941,0.06762126833200455,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.8933333333333333,0.8712289023224256,3.0518464537945253,validation
60,0.5578636208399137,0.06762126833200455,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8277278277278276,0.8550224710414716,2.98120723594567,test
70,0.46765038530960473,0.059071701020002365,"[array([0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7847619047619048,0.8563709402131952,3.0008401016898887,validation
70,0.5822163898626488,0.059071701020002365,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 3, 3, 4, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7945165945165945,0.8501226999959635,3.199462363982939,test
80,0.4719183039031032,0.05304109305143356,"[array([0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7847619047619048,0.8634887484652366,2.7821545559556915,validation
80,0.5718378846612004,0.05304109305143356,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 3, 3, 0, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8031746031746032,0.8549620854509083,2.8971741714216774,test
90,0.4633398392248177,0.04835335910320282,"[array([0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7847619047619048,0.8646915507682648,2.7352269581533184,validation
90,0.5748600883648722,0.04835335910320282,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 3, 3, 0, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8031746031746032,0.8556299789611878,2.775544502430623,test
100,0.5886641558695649,0.04476797580718994,"[array([0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 2, 3, 3, 0, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8031746031746032,0.8647894587861842,2.90004153410869,test
