Parameter,Optimized Value
model_type,LSTM
num_epochs,100
model_type,LSTM
input_size,117
num_classes,5
hidden_size,114
num_layers,2
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.4153887305879607,2.6347708702087402,"[array([4, 4, 3, 4, 4, 4, 4, 3, 0, 0, 0, 0, 4, 3, 4, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.2,0.7948722009776731,3936.829480770535,validation
0,0.5616295013414139,2.6347708702087402,"[array([4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 0, 0, 0, 0, 0, 2, 4, 3, 2, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.19415204678362571,0.7720448463811547,3910.8503941452987,test
10,0.3091590936859593,1.6626646518707275,"[array([4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 2, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.25142857142857145,0.7638698391321344,526.8207146021311,validation
10,0.2742808367350772,1.6626646518707275,"[array([4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 0, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.2642857142857143,0.7380109803991912,650.8315939439366,test
20,0.2912315855146722,0.843433678150177,"[array([4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.21333333333333332,0.7409998359128818,20.097889982038552,validation
20,0.23809499610918555,0.843433678150177,"[array([4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 2, 2, 0, 2, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.2920634920634921,0.7784813993772532,18.92299504522651,test
30,0.3036226451546418,0.5638312101364136,"[array([4, 4, 4, 4, 4, 4, 4, 4, 1, 2, 1, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.21333333333333332,0.8492471122431637,6.808023602790645,validation
30,0.2885530028736337,0.5638312101364136,"[array([4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 1, 1, 0, 0, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.20317460317460317,0.7685811687738692,99.33105476155662,test
40,0.4015401243002171,0.4006384015083313,"[array([4, 4, 4, 4, 1, 4, 4, 1, 0, 2, 0, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.3466666666666667,0.7997228835742246,17.996851778051465,validation
40,0.31818333917306624,0.4006384015083313,"[array([4, 4, 4, 4, 4, 1, 4, 1, 1, 1, 2, 2, 0, 0, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.40634920634920635,0.7911635941136701,19.88653931118618,test
50,0.3204648556875654,0.29893791675567627,"[array([4, 4, 4, 4, 1, 1, 1, 1, 0, 2, 0, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.4133333333333333,0.8538336019894726,7.204921517527296,validation
50,0.2260193672381854,0.29893791675567627,"[array([4, 4, 0, 4, 4, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.5492063492063493,0.8429510434030607,18.09884013155853,test
60,0.4453242382771683,0.22911465167999268,"[array([0, 0, 0, 0, 1, 0, 0, 1, 0, 2, 0, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.48,0.8687624274404862,4.12606614843645,validation
60,0.23256705389459623,0.22911465167999268,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.6738816738816739,0.8658014342455802,3.245835007632854,test
70,0.42612106000661354,0.1789884716272354,"[array([0, 0, 0, 0, 1, 0, 4, 1, 0, 2, 0, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.49212121212121207,0.9228058318252439,1.8519289823134049,validation
70,0.22231258136289345,0.1789884716272354,"[array([0, 0, 0, 0, 0, 1, 4, 1, 1, 1, 2, 2, 2, 0, 0, 3, 3, 3, 4, 3, 3, 3,
       3, 3, 3], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.6087301587301588,0.9088120476323651,4.470644133159466,test
80,0.4116641292915669,0.14673784375190735,"[array([0, 0, 0, 0, 1, 4, 4, 1, 1, 2, 0, 2, 3, 4, 4, 3, 3, 3, 3, 3],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.5053968253968254,0.9258363707183973,3.081290554832073,validation
