Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_CMU_50,0.4523955164195024,0.05736376174780006,-,-,-
RNN_MCCV_CMU,0.2481259355712133,0.09863341641870198,-0.20426958084828908,13.834665693741934,1.5099682820318732e-18
transformer_MCCV_CMU,0.41906894304076653,0.056084818155401006,-0.033326573378735846,7.113961047017942,4.418869945875726e-09
VAE_MCCV_CMU,-0.3120553798243786,0.031186440500116288,-0.764450896243881,65.0794576289986,3.0597354273302076e-49
