Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
50,0.3653248320775186,0.09093017131090164,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",1.0,0.9039843308483853,2.6056524543571022,validation
50,0.33952039524144434,0.09093017131090164,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.9073615332019623,2.7155866925707786,test
60,0.35035126337331,0.07698717713356018,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.9492063492063492,0.8883402908201594,2.849787270732391,validation
60,0.3163581742672906,0.07698717713356018,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.903278242704373,2.774722441949674,test
70,0.3774860779667669,0.06803539395332336,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.9492063492063492,0.8974442597530569,2.7736321511410527,validation
70,0.3774188105651134,0.06803539395332336,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.9065686119103278,2.869759527802474,test
80,0.31866289208720805,0.06059430167078972,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.9492063492063492,0.8919418004603318,2.687444741014112,validation
80,0.3078234186196975,0.06059430167078972,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.9022259572586949,2.8184815287142215,test
90,0.3489016309003269,0.054026395082473755,"[array([0, 0, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.9492063492063492,0.8841701200861005,2.9775049223459904,validation
90,0.3218863256441668,0.054026395082473755,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.8914861406823988,2.7280410423320673,test
100,0.33515809923346623,0.04981771484017372,"[array([0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.8903331296807767,2.700634920525009,test
