Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,77
num_classes,8
hidden_size_multiplier,34
num_layers,2
num_heads,11
dropout,0.3
max_seq_length,100
sample_len,15
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""bend_down"", ""soccer_kick"", ""breaststroke"", ""flystroke"", ""jump_side"", ""left_front_kick"", ""left_lunges"", ""left_punches""]"
people,[0]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.4725525871477652,3.2811343669891357,"[array([0, 2, 1, 1, 2, 2, 3, 3, 2, 2, 5, 5, 1, 1, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.6130952380952381,1.0633595547499763,1.9293511676233228,validation
0,0.3671199176926411,3.2811343669891357,"[array([2, 2, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 2, 2, 2, 5, 5, 5, 1, 1, 1, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.5160256410256411,1.094565603657343,1.7699971438820263,test
10,0.3551457496602724,0.19896581768989563,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",1.0,0.7665363704257713,2.890018629877009,validation
10,0.30260482142278344,0.19896581768989563,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",1.0,0.7900774439131619,2.828956191868006,test
20,0.3588993274159961,0.13866347074508667,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",1.0,0.7340193038289651,3.745494617685001,validation
20,0.3146974038743231,0.13866347074508667,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.9571428571428572,0.7657978077173438,4.514081656057289,test
30,0.3375519506222637,0.10374058037996292,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",1.0,0.7564434146246368,3.639661748002899,validation
30,0.2818567599223009,0.10374058037996292,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.8333333333333334,0.7771609225619595,4.496119299742846,test
40,0.33493605442913177,0.08211658895015717,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 7, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.8333333333333333,0.7280619796771302,3.0529367831971856,validation
40,0.2668088235765246,0.08211658895015717,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.8333333333333334,0.7562159545217456,3.5821188475630015,test
50,0.3099126864472755,0.06939318776130676,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 7, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.8333333333333333,0.7267958455976753,2.921916087303655,validation
50,0.2500834699376936,0.06939318776130676,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.8333333333333334,0.7446063705272338,2.564256685333398,test
60,0.3181600858929035,0.06029359623789787,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 7, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.8333333333333333,0.7287332135385407,3.4703067221430035,validation
60,0.2594308362174284,0.06029359623789787,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.8333333333333334,0.7457260319234104,2.939635539616476,test
