Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,77
num_classes,8
hidden_size_multiplier,34
num_layers,2
num_heads,11
dropout,0.3
max_seq_length,100
sample_len,15
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""bend_down"", ""soccer_kick"", ""breaststroke"", ""flystroke"", ""jump_side"", ""left_front_kick"", ""left_lunges"", ""left_punches""]"
people,[0]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.43527657186152513,3.304720878601074,"[array([0, 0, 4, 4, 2, 2, 2, 2, 4, 4, 5, 5, 6, 6, 5, 5], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.49999999999999994,1.1493154429540768,0.4882471956517686,validation
0,0.2824680291500439,3.304720878601074,"[array([0, 0, 0, 4, 4, 4, 2, 2, 2, 2, 2, 2, 4, 4, 4, 5, 5, 5, 6, 6, 6, 5,
       5, 5], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.5,1.191182709017867,0.5509538468582433,test
10,0.3598938424857495,0.19492179155349731,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",1.0,0.7519731327328969,3.3088539045461043,validation
10,0.2940011761865541,0.19492179155349731,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.9571428571428572,0.7701028545698524,3.038784837930429,test
20,0.31668787898876855,0.1390070617198944,"[array([0, 0, 1, 4, 2, 2, 3, 3, 4, 4, 5, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.8666666666666667,0.744981950710167,4.92350869213162,validation
20,0.2356156732039504,0.1390070617198944,"[array([0, 0, 0, 1, 1, 4, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.7904761904761904,0.7566636398251958,4.554251812665081,test
30,0.2944988450475012,0.10250748693943024,"[array([0, 0, 1, 4, 2, 2, 3, 3, 4, 4, 7, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.7666666666666666,0.7619941534653134,5.64251880600678,validation
30,0.21227901018960504,0.10250748693943024,"[array([0, 0, 0, 1, 1, 4, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.7904761904761904,0.7863506859678219,4.917101440461085,test
40,0.3074578178765104,0.08346019685268402,"[array([0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 7, 7, 6, 6, 7, 7], dtype=int64), [0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7]]",0.8333333333333333,0.7629593776098716,6.5391186347558214,validation
40,0.20878823262190813,0.08346019685268402,"[array([0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 7, 7, 7, 6, 6, 6, 7,
       7, 7], dtype=int64), [0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 5, 6, 6, 6, 7, 7, 7]]",0.8333333333333334,0.7776261782486416,5.491603158090297,test
