Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_BM_50,0.9662606896831799,0.04209549942717539,-,-,-
RNN_MCCV_BM,0.5895881804582487,0.20478942363913716,-0.37667250922493123,12.650272455632926,4.729146836318779e-17
transformer_MCCV_BM,0.9319166721027073,0.08117763578336583,-0.0315773029912908,1.8172459037582072,0.0802950569066348
VAE_MCCV_BM,0.9210805106375292,0.05456936938989765,-0.04803038440240315,4.5554082793579616,7.198375435379032e-05
