Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
50,0.45932380845637955,0.0903332307934761,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 0, 0, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7999999999999999,0.8674977248376482,1.8837088500564154,validation
50,0.33608860081871217,0.0903332307934761,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8816239316239316,0.8714625743482967,2.018878821392493,test
60,0.47608336056788925,0.0771934762597084,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 0, 0, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7999999999999999,0.8788108653848563,2.084333962869177,validation
60,0.3401190549052199,0.0771934762597084,"[array([0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7976190476190476,0.8737040269722934,2.1030688217702354,test
70,0.5131828216965102,0.06681772321462631,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 0, 0, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7999999999999999,0.8741123642772635,2.540337878697267,validation
70,0.36328440693417263,0.06681772321462631,"[array([0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7976190476190476,0.8772444226839962,2.491979998296873,test
80,0.49651474569361076,0.05944012477993965,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 0, 0, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7999999999999999,0.8897524992468631,2.353729481051672,validation
80,0.3618394900985048,0.05944012477993965,"[array([0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7976190476190476,0.8832100536061599,2.4360555238531525,test
90,0.49948404498885896,0.053264617919921875,"[array([0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 3, 0, 0, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7999999999999999,0.8856779303674025,2.7935460223868005,validation
90,0.3570518620317912,0.053264617919921875,"[array([0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7976190476190476,0.8905372619030674,2.9091728945222024,test
100,0.3745744583921015,0.04818504676222801,"[array([0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 0, 3, 3, 0, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.7976190476190476,0.8822706405698375,2.762563106117586,test
