Parameter,Optimized Value
model_type,Transformer
num_epochs,100
model_type,Transformer
input_size,117
num_classes,5
hidden_size_multiplier,35
num_layers,2
num_heads,13
dropout,0.3
max_seq_length,100
sample_len,40
scoring_method,f1_frechet_ldj:ff
score_rate,10
init_t,0
actions,"[""box_lift"", ""box_turn_cw_forward"", ""box_lateral_left"", ""bread_cutting_right"", ""jar_opening_right_open""]"
people,[1]

--- ITERATION RESULTS ---

iteration,score,loss,predicted classes,f1,smoothness,avg_freeze,label
0,0.49292892819586653,3.0886359214782715,"[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.27999999999999997,1.1501938146527007,1.1907498557978076,validation
0,0.6592839841351986,3.0886359214782715,"[array([1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.26515151515151514,1.1644257279075372,1.1259448265015997,test
10,0.43055819724140587,0.27733296155929565,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7333333333333333,0.8249284322173699,5.595492469371144,validation
10,0.4063554332129901,0.27733296155929565,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8095238095238095,0.8243822391578727,5.696436780229985,test
20,0.5088860889477984,0.19295623898506165,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.72,0.7944172122379165,1.4543339164110156,validation
20,0.47192457697538226,0.19295623898506165,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 4, 2, 4, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8627705627705627,0.8118438689473287,1.6969121247551238,test
30,0.5368547705782388,0.14315201342105865,"[array([0, 0, 0, 0, 1, 1, 1, 1, 4, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7232323232323232,0.8069083338148617,1.7858033603824892,validation
30,0.4971301186234979,0.14315201342105865,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 4, 2, 4, 2, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.9166666666666667,0.8190226939466941,1.7976465459827409,test
40,0.4478514241998539,0.1147758960723877,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.72,0.8110486262400527,2.058153484434473,validation
40,0.46062627415287105,0.1147758960723877,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 4, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8023310023310023,0.831565893281635,2.2409983926577204,test
50,0.4879334999942844,0.09523846209049225,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.72,0.807248340558466,2.47631600343886,validation
50,0.4515996780810664,0.09523846209049225,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 4, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8023310023310023,0.8377115380662252,2.6552580406148105,test
60,0.46864818852007184,0.081344835460186,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.72,0.79955927495474,1.9469228137517653,validation
60,0.4611800611573159,0.081344835460186,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 2, 4, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8023310023310023,0.8416663684231016,2.2587167972835096,test
70,0.42006977363377185,0.0709972083568573,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.72,0.814435098842045,2.6556831062884876,validation
70,0.42459129353247604,0.0709972083568573,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8681318681318682,0.8544851356017172,2.911629925350724,test
80,0.43556979289841546,0.0629400759935379,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7232323232323232,0.8082357430384834,2.3422612480083576,validation
80,0.43241114988336227,0.0629400759935379,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8681318681318682,0.8552437144717402,2.4000114889432287,test
90,0.46295336848411256,0.057291097939014435,"[array([0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 4, 3, 3, 3, 3, 4, 4, 4, 4],
      dtype=int64), [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 4]]",0.7232323232323232,0.8056451813927225,2.358973528247814,validation
90,0.45717783158051856,0.057291097939014435,"[array([0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 0, 2, 0, 0, 3, 3, 3, 3, 3, 4, 4,
       4, 4, 4], dtype=int64), [0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4]]",0.8681318681318682,0.8529038322518704,2.7850612697148693,test
