Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_BM_50,1.6452908700564666,0.20815424943824185,-,-,-
RNN_MCCV_BM,27.72430054498355,42.024059762270205,26.079009674927082,-4.344482866449377,7.008601742958987e-05
transformer_MCCV_BM,3.3161454175342455,1.2926368207549557,1.670854547477779,-8.93307978278646,7.419405469012025e-12
VAE_MCCV_BM,1.2865265711638794,0.31084255863045646,-0.3587642988925872,7.646217297309226,6.663979845544477e-10
