Model,Mean,Std Dev,Difference,Statistic,p-value
GPDM_MCCV_BM_50,0.526237197101131,0.05498745205529616,-,-,-
RNN_MCCV_BM,0.6619817394156344,0.2609731804267265,0.1357445423145034,-3.5828707330254166,0.0007801466027208572
transformer_MCCV_BM,0.552426261291845,0.10198851808733535,0.026189064190713984,-1.8128760079736757,0.07597911361964105
VAE_MCCV_BM,-0.8054297131107094,0.11168374895932337,-1.3316669102118404,65.26720851411194,2.6611218681707826e-49
