init,input_dim,geometry,geo params,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
"('kernel pca:rbf', 'kernel pca:rbf')","(8.0, 16.0)","('fourier_basis', 'none')","(4.0, 0.0)",10,0.1947786422437338,0.018250457801734104,0.9593434343434344,0.0186407429635965,0.8097502561911135,0.02841616834540354,1.5473486071517366,0.21752024305705092,141.0,0.20303327804295496,0.3141632599852176,0.25439378025886533
"('kernel pca:rbf', 'kernel pca:rbf')","(8.0, 20.0)","('fourier_basis', 'none')","(4.0, 0.0)",10,0.20783612420347275,0.03542501284452697,0.9020507270507272,0.08130339411835957,0.8084911295631283,0.020547385125461063,1.4710240697330879,0.1683061414283178,108.2,0.23040403158145784,0.33892987621986703,0.27402179846769154
"('kernel pca:rbf', 'kernel pca:rbf')","(8.0, 16.0)","('fourier_basis', 'none')","(6.0, 0.0)",10,0.29303760856682387,0.03377448047209329,0.7582009657009656,0.13968080088489174,0.9005836153859617,0.022266813902019143,1.7579460424893234,0.30340711245473007,131.0,0.38649068231653755,0.6794297654373556,0.6118833145584096
"('kernel pca:rbf', 'kernel pca:rbf')","(8.0, 20.0)","('fourier_basis', 'none')","(6.0, 0.0)",10,0.29702979573386423,0.023792614449430587,0.7122041847041847,0.06266352098296121,0.9139438562535428,0.025748035834353453,1.6439629421882045,0.15174278964305962,101.0,0.41705707732851377,0.685626379905397,0.6266240175998951
"('kernel pca:rbf', 'kernel pca:rbf')","(12.0, 20.0)","('fourier_basis', 'none')","(6.0, 0.0)",10,0.16745872324509947,0.020969888037470262,0.9491314241314243,0.050637586461129716,0.8962868032586039,0.020170457927049325,1.4914978647917116,0.21768598323279292,111.0,0.17643365185000112,0.2631504150116809,0.2358582442469944
"('kernel pca:rbf', 'kernel pca:rbf')","(12.0, 24.0)","('fourier_basis', 'none')","(6.0, 0.0)",10,0.16984667194630657,0.02788911657588426,0.9451314241314241,0.047936954249282855,0.9137413235488715,0.037946308193125125,1.3314531891053902,0.15813303125386682,143.1,0.17970693557501347,0.2392713724757086,0.218632140573309
"('kernel pca:rbf', 'kernel pca:rbf')","(12.0, 20.0)","('fourier_basis', 'none')","(9.0, 0.0)",10,0.2590792496652835,0.02539807092122314,0.7069934477287418,0.06941073633228242,0.9814821322235991,0.022584047510406036,1.4909937522417451,0.1065558923833713,85.0,0.3664521227142782,0.5463778254627141,0.5362600731348381
"('kernel pca:rbf', 'kernel pca:rbf')","(12.0, 24.0)","('fourier_basis', 'none')","(9.0, 0.0)",10,0.2557311706050155,0.02125014087319054,0.7668912198912199,0.07356824314452298,0.9700969410962896,0.02355960759531971,1.3868803587679277,0.10100270498649914,146.0,0.33346472612020495,0.4624756789980386,0.4486462415274268
